LocationID,LocationName,Date,Rainfall,WindSpeed,TempMax,TempMin
5,Jharkhali,12-09-2015,7,17.7,30.7,26.2
5,Jharkhali,13-09-2015,11,13.8,30.7,26.6
5,Jharkhali,14-09-2015,6.8,23.8,29.9,26.4
5,Jharkhali,15-09-2015,12.3,25.9,29.5,26.2
5,Jharkhali,16-09-2015,8.1,18.6,29.9,26.4
5,Jharkhali,17-09-2015,2.4,12.9,31.6,26.4
5,Jharkhali,18-09-2015,3.1,9.4,32.1,26.4
5,Jharkhali,19-09-2015,18.4,14.1,28.5,26.4
5,Jharkhali,20-09-2015,18.8,25.2,28.1,26
5,Jharkhali,21-09-2015,13.6,27.7,29.5,26.1
5,Jharkhali,22-09-2015,8,24.7,30.4,26.7
5,Jharkhali,23-09-2015,27.5,21,29.4,27.5
5,Jharkhali,24-09-2015,25.8,15.4,28.8,26.6
5,Jharkhali,25-09-2015,0.8,10,32.1,27.1
5,Jharkhali,26-09-2015,1.5,8.2,32,26.7
5,Jharkhali,27-09-2015,1.2,8.8,31.7,26.1
5,Jharkhali,28-09-2015,0.4,4.3,31.5,26.7
5,Jharkhali,29-09-2015,0.5,8.2,31.1,26.1
5,Jharkhali,30-09-2015,0,9,32.6,26.7
5,Jharkhali,01-10-2015,0.3,8.2,32.3,27.4
5,Jharkhali,02-10-2015,4.2,9.8,32.4,27
5,Jharkhali,03-10-2015,1.7,10,31.8,27.3
5,Jharkhali,04-10-2015,0.8,6.3,32,26.5
5,Jharkhali,05-10-2015,2.3,8.9,31.3,26.3
5,Jharkhali,06-10-2015,5.9,11.5,31.2,26.5
5,Jharkhali,07-10-2015,10.5,18.6,28.4,25.5
5,Jharkhali,08-10-2015,14.5,15.6,28.1,25.2
5,Jharkhali,09-10-2015,0.2,12,30.9,24.8
5,Jharkhali,10-10-2015,0.6,10.2,32.2,26.3
5,Jharkhali,11-10-2015,1.2,7.2,31.5,25.8
5,Jharkhali,12-10-2015,1.6,9.2,30.5,24.6
5,Jharkhali,13-10-2015,3.3,9,28.5,24.3
5,Jharkhali,14-10-2015,8.8,10.6,28,23.7
5,Jharkhali,15-10-2015,5.7,13.1,28,23.1
5,Jharkhali,16-10-2015,0.5,6.8,29,24.1
5,Jharkhali,17-10-2015,0,6.2,30,25.4
5,Jharkhali,18-10-2015,0.1,6.8,30.9,24.8
5,Jharkhali,19-10-2015,0,5.3,30.3,25.9
5,Jharkhali,20-10-2015,0.2,5.8,29.9,25.5
5,Jharkhali,21-10-2015,0.2,6.1,30.5,25.3
5,Jharkhali,22-10-2015,1.2,6.9,30.8,25.3
5,Jharkhali,23-10-2015,0,8.2,31,24.7
5,Jharkhali,24-10-2015,0,8,31.7,24.9
5,Jharkhali,25-10-2015,0,7.7,31,23.2
5,Jharkhali,26-10-2015,0,8,30.1,22.2
5,Jharkhali,27-10-2015,0,8.4,30,22.8
5,Jharkhali,28-10-2015,0,6.6,29.9,22.7
5,Jharkhali,29-10-2015,0,7.2,29.4,24.1
5,Jharkhali,30-10-2015,1.4,10.5,27.3,23.6
5,Jharkhali,31-10-2015,11,18.1,25.3,23
5,Jharkhali,01-11-2015,0,27.6,26.9,22.2
5,Jharkhali,02-11-2015,0.7,8.7,27.7,22.1
5,Jharkhali,03-11-2015,0,11.8,28.1,22.1
5,Jharkhali,04-11-2015,0,7.9,29,22.2
5,Jharkhali,05-11-2015,0,6.7,29.3,22.7
5,Jharkhali,06-11-2015,0,9.2,29.7,22.9
5,Jharkhali,07-11-2015,0,9.3,29.7,22.2
5,Jharkhali,08-11-2015,0,14.5,30,22.6
5,Jharkhali,09-11-2015,0,9.4,29.3,21.2
5,Jharkhali,10-11-2015,0,8.9,27.7,21.4
5,Jharkhali,11-11-2015,0,9.5,29.4,21.9
5,Jharkhali,12-11-2015,0,9.6,29.5,21.3
5,Jharkhali,13-11-2015,0,8.6,29.8,22.9
5,Jharkhali,14-11-2015,0,9.2,29.6,22.3
5,Jharkhali,15-11-2015,0,11.8,29.5,22.3
5,Jharkhali,16-11-2015,0,11.8,29.8,22.5
5,Jharkhali,17-11-2015,0.9,11.2,26.2,23.5
5,Jharkhali,18-11-2015,0,8.7,26.4,21.8
5,Jharkhali,19-11-2015,0,15.6,28.8,20.4
5,Jharkhali,20-11-2015,0,13.6,29.3,20.2
5,Jharkhali,21-11-2015,0,9.7,29,19.8
5,Jharkhali,22-11-2015,0,11.2,28.7,19.6
5,Jharkhali,23-11-2015,0,10.8,28.5,19.2
5,Jharkhali,24-11-2015,0,8.4,28.7,20.9
5,Jharkhali,25-11-2015,0,7.9,28.6,20.6
5,Jharkhali,26-11-2015,0,10.9,28.6,20.5
5,Jharkhali,27-11-2015,0,8.1,28.1,20.9
5,Jharkhali,28-11-2015,0,4.2,28,20.4
5,Jharkhali,29-11-2015,0,9,29.2,21.1
5,Jharkhali,30-11-2015,0,8.5,29.6,21.5
5,Jharkhali,01-12-2015,0,8.6,29.5,23
5,Jharkhali,02-12-2015,0.2,6.9,26.8,23.6
5,Jharkhali,03-12-2015,2.4,11.5,27.5,21.6
5,Jharkhali,04-12-2015,0,6.8,27,20.5
5,Jharkhali,05-12-2015,0,7.2,27,20.1
5,Jharkhali,06-12-2015,0.6,5.9,26.3,20.9
5,Jharkhali,07-12-2015,1.2,6.5,25.7,20.2
5,Jharkhali,08-12-2015,0,11.6,26.8,19.5
5,Jharkhali,09-12-2015,0,10,27.3,19.1
5,Jharkhali,10-12-2015,0,9.9,27.1,19.3
5,Jharkhali,11-12-2015,0,13.2,27.8,21.1
5,Jharkhali,12-12-2015,0,15.1,27.9,21.6
5,Jharkhali,13-12-2015,1.7,8.7,27.2,21.9
5,Jharkhali,14-12-2015,2.3,9.7,25.4,21
5,Jharkhali,15-12-2015,0.2,12.6,25,20.7
5,Jharkhali,16-12-2015,0,14.3,24.8,18
5,Jharkhali,17-12-2015,0,10.6,24.3,16.2
5,Jharkhali,18-12-2015,13.4,9.3,20.6,17.7
5,Jharkhali,19-12-2015,0,13.4,23.2,16.5
5,Jharkhali,20-12-2015,0,7.6,23,14
5,Jharkhali,21-12-2015,0,9.5,23.6,16
5,Jharkhali,22-12-2015,0,10.3,23.4,17.3
5,Jharkhali,23-12-2015,0,10.2,25,18.4
5,Jharkhali,24-12-2015,0,8.7,24,19.8
5,Jharkhali,25-12-2015,0.1,18.1,22.9,16.8
5,Jharkhali,26-12-2015,0,16.2,23,14.8
5,Jharkhali,27-12-2015,0,11.7,23.1,13.5
5,Jharkhali,28-12-2015,0,9.7,24,13.2
5,Jharkhali,29-12-2015,0,8.4,24.6,16.3
5,Jharkhali,30-12-2015,0,7.1,25.4,16.3
5,Jharkhali,31-12-2015,0,7.3,25.5,16.7
5,Jharkhali,01-01-2016,0,8,25.8,15.9
5,Jharkhali,02-01-2016,0,10.2,26,16.9
5,Jharkhali,03-01-2016,0,6.7,24.9,18
5,Jharkhali,04-01-2016,0,8.4,25.4,17.6
5,Jharkhali,05-01-2016,0,7.2,24.9,17
5,Jharkhali,06-01-2016,0,7.6,25.4,15.7
5,Jharkhali,07-01-2016,0,8.2,25.4,16.1
5,Jharkhali,08-01-2016,0.1,13.4,26.1,18.5
5,Jharkhali,09-01-2016,0,9.2,27.2,19.2
5,Jharkhali,10-01-2016,0,14.8,26.7,19.4
5,Jharkhali,11-01-2016,0,9.7,25.3,16.8
5,Jharkhali,12-01-2016,0,7.7,24.9,16.1
5,Jharkhali,13-01-2016,0,6.6,24.9,17.1
5,Jharkhali,14-01-2016,0,8.9,25.4,16.9
5,Jharkhali,15-01-2016,0,10.4,26.1,17.8
5,Jharkhali,16-01-2016,0,9.1,26.6,19.5
5,Jharkhali,17-01-2016,0,10.2,26,18.7
5,Jharkhali,18-01-2016,0,7.5,26.2,18.5
5,Jharkhali,19-01-2016,0,9.4,26.2,19.2
5,Jharkhali,20-01-2016,6.8,14.6,25.7,19.4
5,Jharkhali,21-01-2016,2.1,16.6,21.8,16.8
5,Jharkhali,22-01-2016,0,14.8,22.1,14.3
5,Jharkhali,23-01-2016,0,14.7,21.8,13.8
5,Jharkhali,24-01-2016,0,16.7,21.8,12.8
5,Jharkhali,25-01-2016,0,9.7,22.6,12.9
5,Jharkhali,26-01-2016,0,9.7,23.2,13.7
5,Jharkhali,27-01-2016,1,12.4,23.3,15
5,Jharkhali,28-01-2016,3.4,8.9,24.2,17.5
5,Jharkhali,29-01-2016,0,7.9,25.2,16.2
5,Jharkhali,30-01-2016,0,10.8,25.6,17.1
5,Jharkhali,31-01-2016,0.3,13.1,27.1,18.3
5,Jharkhali,01-02-2016,0,9.1,28,20.2
5,Jharkhali,02-02-2016,0,8.3,27.2,20.4
5,Jharkhali,03-02-2016,0,7.6,26.7,19.7
5,Jharkhali,04-02-2016,0,15.3,26.4,20.2
5,Jharkhali,05-02-2016,0,10.5,26.7,19
5,Jharkhali,06-02-2016,0,7.6,26.7,17.2
5,Jharkhali,07-02-2016,0,7.9,27.1,17.8
5,Jharkhali,08-02-2016,0,13.4,27,19
5,Jharkhali,09-02-2016,1.4,12.5,26.8,20.4
5,Jharkhali,10-02-2016,0,11.1,27.5,20.6
5,Jharkhali,11-02-2016,0.2,17.4,28.4,20.8
5,Jharkhali,12-02-2016,1.1,18.8,28.3,23.4
5,Jharkhali,13-02-2016,0.2,11.9,29,22.9
5,Jharkhali,14-02-2016,0,10.2,28.3,22.6
5,Jharkhali,15-02-2016,0,7.7,28.9,21.6
5,Jharkhali,16-02-2016,0,8.7,30.2,22.7
5,Jharkhali,17-02-2016,0,9.9,31,22.5
5,Jharkhali,18-02-2016,0,13.4,31.9,22.6
5,Jharkhali,19-02-2016,0,14.2,32.8,24.2
5,Jharkhali,20-02-2016,0,12.3,33.4,24.7
5,Jharkhali,21-02-2016,0,17.9,33.3,24.9
5,Jharkhali,22-02-2016,0,15.6,31.9,24.3
5,Jharkhali,23-02-2016,0.7,12.8,30.2,24.3
5,Jharkhali,24-02-2016,16.1,14.4,27,23.8
5,Jharkhali,25-02-2016,7.5,10.7,26.1,23.2
5,Jharkhali,26-02-2016,1.5,7.6,27.4,22.1
5,Jharkhali,27-02-2016,0.2,9.2,27.8,22
5,Jharkhali,28-02-2016,0.2,6.8,28.1,21.6
5,Jharkhali,29-02-2016,0.2,7.2,28.9,21.7
5,Jharkhali,01-03-2016,0,9.2,30,22
5,Jharkhali,02-03-2016,0,11.7,29.6,22.9
5,Jharkhali,03-03-2016,0,12.3,29.7,22.1
5,Jharkhali,04-03-2016,0,13.5,31.4,23
5,Jharkhali,05-03-2016,0,12.6,31.8,23.2
5,Jharkhali,06-03-2016,0.4,8.9,32.2,24.4
5,Jharkhali,07-03-2016,0,9.7,32.4,24.4
5,Jharkhali,08-03-2016,0,13.3,32.5,25.4
5,Jharkhali,09-03-2016,0,17.2,32.7,24.8
5,Jharkhali,10-03-2016,0,13.3,32.7,25.6
5,Jharkhali,11-03-2016,0,12.2,33,25.5
5,Jharkhali,12-03-2016,0,13.7,32.6,25.7
5,Jharkhali,13-03-2016,0,20.7,33.1,25
5,Jharkhali,14-03-2016,0,14.4,32.1,24
5,Jharkhali,15-03-2016,0,12.3,32.2,23.7
5,Jharkhali,16-03-2016,3.1,10.9,31.4,25.6
5,Jharkhali,17-03-2016,3.3,11.3,31.6,24.3
5,Jharkhali,18-03-2016,1.1,16.6,31.8,24.8
5,Jharkhali,19-03-2016,4,17.7,31.7,26
5,Jharkhali,20-03-2016,1.3,17,31.9,26.6
5,Jharkhali,21-03-2016,0.4,14.8,33.3,26.5
5,Jharkhali,22-03-2016,0,14.4,33.5,26.4
5,Jharkhali,23-03-2016,0,9.9,33.4,25.7
5,Jharkhali,24-03-2016,0,9.1,33.1,25
5,Jharkhali,25-03-2016,0,16.2,33,25.1
5,Jharkhali,26-03-2016,0,17.1,32.6,25.2
5,Jharkhali,27-03-2016,0,26.1,31.9,26
5,Jharkhali,28-03-2016,0.6,22.9,33.2,26.9
5,Jharkhali,29-03-2016,0.8,22.9,32.2,26.5
5,Jharkhali,30-03-2016,0,23.1,32,26.7
5,Jharkhali,31-03-2016,15.5,18.5,31.3,23.7
5,Jharkhali,01-04-2016,7.3,18.4,31.4,25.4
5,Jharkhali,02-04-2016,14.7,22.7,30.6,23.9
5,Jharkhali,03-04-2016,0,25.4,30.6,26.7
5,Jharkhali,04-04-2016,0,22.9,31.5,26.9
5,Jharkhali,05-04-2016,0.4,26.6,31.9,27.1
5,Jharkhali,06-04-2016,0,19.8,34.8,27
5,Jharkhali,07-04-2016,0,18.4,35,26.9
5,Jharkhali,08-04-2016,0,15.1,33.8,27.6
5,Jharkhali,09-04-2016,0,19.4,34.7,27.7
5,Jharkhali,10-04-2016,0,16.9,35.7,27.8
5,Jharkhali,11-04-2016,2.3,17.2,38.2,28.3
5,Jharkhali,12-04-2016,0,16.6,37.7,28.8
5,Jharkhali,13-04-2016,0,19.2,37,28.3
5,Jharkhali,14-04-2016,0,25.3,35.7,28
5,Jharkhali,15-04-2016,0,25.1,33.9,27.4
5,Jharkhali,16-04-2016,0,32.6,32.7,27.8
5,Jharkhali,17-04-2016,0,29.5,33.8,27.8
5,Jharkhali,18-04-2016,0,26.9,33,28
5,Jharkhali,19-04-2016,0,26.1,34.2,28.1
5,Jharkhali,20-04-2016,0,30,33.2,27.9
5,Jharkhali,21-04-2016,0,30.5,33.7,27.9
5,Jharkhali,22-04-2016,0,27.6,34.2,28.4
5,Jharkhali,23-04-2016,0,28,35.2,28.4
5,Jharkhali,24-04-2016,0,28.8,36.8,28.3
5,Jharkhali,25-04-2016,0.1,26.6,33.1,28.3
5,Jharkhali,26-04-2016,0,23.5,32.9,28.2
5,Jharkhali,27-04-2016,0,22.6,33.9,28.3
5,Jharkhali,28-04-2016,0,20.8,34.4,28.2
5,Jharkhali,29-04-2016,0,20.6,35.6,28.3
5,Jharkhali,30-04-2016,0,19.1,35.5,28.5
5,Jharkhali,01-05-2016,0,21.7,35.9,28.4
5,Jharkhali,02-05-2016,4.8,24.5,34.1,25.8
5,Jharkhali,03-05-2016,0.9,21,33.2,28
5,Jharkhali,04-05-2016,1.4,17.5,33.2,28
5,Jharkhali,05-05-2016,1.2,14.1,33.7,27.7
5,Jharkhali,06-05-2016,0.3,15.7,33.9,26.5
5,Jharkhali,07-05-2016,0,18.8,33.7,28
5,Jharkhali,08-05-2016,6,15,33.1,26.3
5,Jharkhali,09-05-2016,0.4,13.9,33.1,27.6
5,Jharkhali,10-05-2016,0,15,33.9,27.9
5,Jharkhali,11-05-2016,0,14.7,35.3,27.6
5,Jharkhali,12-05-2016,0.8,20.3,34.4,28.4
5,Jharkhali,13-05-2016,1.6,27,33.9,29.3
5,Jharkhali,14-05-2016,0,27.5,33.6,29
5,Jharkhali,15-05-2016,0,27,34.1,28.7
5,Jharkhali,16-05-2016,0,30.3,33.7,29
5,Jharkhali,17-05-2016,0,28.8,33.4,29.1
5,Jharkhali,18-05-2016,2,25.2,33.8,28.4
5,Jharkhali,19-05-2016,17.9,20.6,29.5,26.4
5,Jharkhali,20-05-2016,66,19.4,27.3,26.1
5,Jharkhali,21-05-2016,219.5,33.3,28.7,25
5,Jharkhali,22-05-2016,0,13.3,33.6,26.4
5,Jharkhali,23-05-2016,0.5,15.5,33.3,28.5
5,Jharkhali,24-05-2016,2.8,12.6,33.3,28.3
5,Jharkhali,25-05-2016,0,18.3,33.5,28
5,Jharkhali,26-05-2016,1.8,15.2,33.8,28.3
5,Jharkhali,27-05-2016,0,18.1,32.7,28.1
5,Jharkhali,28-05-2016,2.6,13.2,32.8,28.4
5,Jharkhali,29-05-2016,0,13,33.6,27.9
5,Jharkhali,30-05-2016,0.7,12.8,32.9,27.9
5,Jharkhali,31-05-2016,1.8,13.1,33.2,28.2
5,Jharkhali,01-06-2016,0.6,14.2,32.2,28.4
5,Jharkhali,02-06-2016,0.5,13,32.2,27.6
5,Jharkhali,03-06-2016,5.5,15.8,31.3,27.8
5,Jharkhali,04-06-2016,2.3,15.2,31.5,27.2
5,Jharkhali,05-06-2016,6.6,14.7,30.5,27.3
5,Jharkhali,06-06-2016,9.3,13.4,29.8,26.8
5,Jharkhali,07-06-2016,13.1,18.1,30.2,26.3
5,Jharkhali,08-06-2016,10.5,14.6,29.7,26.6
5,Jharkhali,09-06-2016,12,17.9,29.7,26.4
5,Jharkhali,10-06-2016,9.1,19.9,33.7,27.9
5,Jharkhali,11-06-2016,1.9,24.8,34.6,29.3
5,Jharkhali,12-06-2016,0,23.2,32.7,29.3
5,Jharkhali,13-06-2016,9.2,13.7,31.7,28.7
5,Jharkhali,14-06-2016,3,13.4,32.4,28.2
5,Jharkhali,15-06-2016,26.1,19.1,32.1,27.4
5,Jharkhali,16-06-2016,2.8,12.5,31.1,27.7
5,Jharkhali,17-06-2016,7.8,16.3,30.7,26.7
5,Jharkhali,18-06-2016,5.6,20.9,30.1,26.4
5,Jharkhali,19-06-2016,8,24.5,30.6,26.8
5,Jharkhali,20-06-2016,3.8,18.4,30.9,27
5,Jharkhali,21-06-2016,0.4,17.9,31.4,27.6
5,Jharkhali,22-06-2016,3.4,16.2,31.4,27.4
5,Jharkhali,23-06-2016,1.5,16.6,31.4,27.6
5,Jharkhali,24-06-2016,3.3,14,30.6,27.9
5,Jharkhali,25-06-2016,0,11.6,31.6,27.6
5,Jharkhali,26-06-2016,9.3,15.6,32.1,27
5,Jharkhali,27-06-2016,11.6,20.2,31,26.9
5,Jharkhali,28-06-2016,2.7,26.3,31.5,27.3
5,Jharkhali,29-06-2016,2.2,22.1,31.8,27.4
5,Jharkhali,30-06-2016,0.4,19.3,31,27.5
5,Jharkhali,01-07-2016,13.5,20.3,30.9,27.3
5,Jharkhali,02-07-2016,14.1,20.8,29.7,26.9
5,Jharkhali,03-07-2016,24.4,26.8,28.3,26.7
5,Jharkhali,04-07-2016,25.1,27.8,29.6,26.8
5,Jharkhali,05-07-2016,31.6,24.8,28.5,26.9
5,Jharkhali,06-07-2016,20.9,20,29.7,26.5
5,Jharkhali,07-07-2016,12.4,12.1,31.1,26.8
5,Jharkhali,08-07-2016,10,18.8,30.6,26.6
5,Jharkhali,09-07-2016,5.4,21.2,29.6,26.4
5,Jharkhali,10-07-2016,6.2,18.9,29.8,26.5
5,Jharkhali,11-07-2016,6.8,17.3,29.9,26.3
5,Jharkhali,12-07-2016,14.3,18.4,29.5,26.6
5,Jharkhali,13-07-2016,10.8,14.8,30.6,26.6
5,Jharkhali,14-07-2016,14.2,17.4,30,27
5,Jharkhali,15-07-2016,21.1,20.5,29.8,26.8
5,Jharkhali,16-07-2016,17.9,25.2,29.5,27.4
5,Jharkhali,17-07-2016,15.5,21.2,28.5,26.3
5,Jharkhali,18-07-2016,5.7,19.9,29.4,27
5,Jharkhali,19-07-2016,8.2,15.5,30.6,26.8
5,Jharkhali,20-07-2016,4.8,16.3,30.4,27.3
5,Jharkhali,21-07-2016,2.8,19.3,29.6,27.3
5,Jharkhali,22-07-2016,13.3,17.4,28.9,26.6
5,Jharkhali,23-07-2016,14.1,19,29,26.1
5,Jharkhali,24-07-2016,15.1,21.9,29.1,26
5,Jharkhali,25-07-2016,22.4,20.3,28.1,26.2
5,Jharkhali,26-07-2016,15,19.8,27.6,25.3
5,Jharkhali,27-07-2016,9.7,11.8,29.9,25.2
5,Jharkhali,28-07-2016,0.1,13,31,26.6
5,Jharkhali,29-07-2016,3.2,11.3,30.4,26.9
5,Jharkhali,30-07-2016,18.3,9.7,30.9,26.5
5,Jharkhali,31-07-2016,6.6,7.8,31.5,26
5,Jharkhali,01-08-2016,11.7,11.9,29.5,25.6
5,Jharkhali,02-08-2016,15.4,17.6,28.7,26
5,Jharkhali,03-08-2016,4.4,21.3,29.2,25.7
5,Jharkhali,04-08-2016,8,22.9,29.4,26
5,Jharkhali,05-08-2016,9.2,20.8,30.2,26.4
5,Jharkhali,06-08-2016,53.2,25,27.5,26
5,Jharkhali,07-08-2016,21.1,15.6,28.8,25.6
5,Jharkhali,08-08-2016,149.6,13.1,26.8,25.8
5,Jharkhali,09-08-2016,75.7,21.3,27.1,25.4
5,Jharkhali,10-08-2016,19.6,22.1,29.2,25.6
5,Jharkhali,11-08-2016,10,26.7,29.6,26.1
5,Jharkhali,12-08-2016,14.3,19.3,30,26.2
5,Jharkhali,13-08-2016,3.2,18.2,30.4,27.3
5,Jharkhali,14-08-2016,11.6,14.1,30.7,27.1
5,Jharkhali,15-08-2016,23.8,13,30.4,26
5,Jharkhali,16-08-2016,8.4,16.6,31.1,26.4
5,Jharkhali,17-08-2016,17.5,26.1,28.3,26.2
5,Jharkhali,18-08-2016,9.8,25.3,29.9,26.6
5,Jharkhali,19-08-2016,2.3,14.9,30.4,27.4
5,Jharkhali,20-08-2016,0.5,13.3,32.1,26.8
5,Jharkhali,21-08-2016,46.2,22.9,29.4,27.6
5,Jharkhali,22-08-2016,41,22,28.4,25.7
5,Jharkhali,23-08-2016,0.3,11.7,30.7,25.5
5,Jharkhali,24-08-2016,0,5.5,31.4,26.3
5,Jharkhali,25-08-2016,5.4,11,31.9,26.8
5,Jharkhali,26-08-2016,1.1,15.3,31.5,26.6
5,Jharkhali,27-08-2016,5.6,15.5,31,26.3
5,Jharkhali,28-08-2016,8.5,10.5,30.7,26.5
5,Jharkhali,29-08-2016,3.6,12.3,31.3,27
5,Jharkhali,30-08-2016,2.2,14.4,31.4,27
5,Jharkhali,31-08-2016,20.1,19.5,29.2,26.6
5,Jharkhali,01-09-2016,8.7,21.5,29.3,26.6
5,Jharkhali,02-09-2016,14.8,19.9,29.4,26.6
5,Jharkhali,03-09-2016,29.8,13.5,29,26.1
5,Jharkhali,04-09-2016,4.9,9.3,30.7,26
5,Jharkhali,05-09-2016,16.6,16.2,30.9,26.4
5,Jharkhali,06-09-2016,9.1,23.6,29.2,26.1
5,Jharkhali,07-09-2016,1.3,18.9,30.5,26.9
5,Jharkhali,08-09-2016,3.4,21.3,30.4,26.5
5,Jharkhali,09-09-2016,0.3,16.6,30.6,26.7
5,Jharkhali,10-09-2016,2.6,14.6,29.9,26.9
5,Jharkhali,11-09-2016,14.9,13,29.5,26.1
5,Jharkhali,12-09-2016,21.1,13.7,28.9,25.7
5,Jharkhali,13-09-2016,20.2,11.7,28.9,25.8
5,Jharkhali,14-09-2016,5.1,13.5,30.6,26.5
5,Jharkhali,15-09-2016,4.4,12,30.7,25.6
5,Jharkhali,16-09-2016,6.7,13.8,30.6,26.6
5,Jharkhali,17-09-2016,18.7,12.4,29.7,26.3
5,Jharkhali,18-09-2016,4.1,10.8,30.4,26.2
5,Jharkhali,19-09-2016,0.9,11.4,30.9,26.5
5,Jharkhali,20-09-2016,3.9,12.7,31.5,26.5
5,Jharkhali,21-09-2016,11.1,16.7,30.6,26.4
5,Jharkhali,22-09-2016,8.5,20.6,29.8,25.8
5,Jharkhali,23-09-2016,14,18.3,28.8,25.7
5,Jharkhali,24-09-2016,8.8,15.8,29.2,25.7
5,Jharkhali,25-09-2016,11.2,14.8,29.3,25.7
5,Jharkhali,26-09-2016,6.5,13.7,29.9,26
5,Jharkhali,27-09-2016,12.9,12,30,26.2
5,Jharkhali,28-09-2016,14.8,9.7,28.4,25.9
5,Jharkhali,29-09-2016,11.9,14.7,30.3,25.6
5,Jharkhali,30-09-2016,1.7,13,30.7,25.6
5,Jharkhali,01-10-2016,2.8,15,30.7,26.1
5,Jharkhali,02-10-2016,2.2,11.1,30.7,26
5,Jharkhali,03-10-2016,0.1,9.2,31.4,26
5,Jharkhali,04-10-2016,2.1,7.7,31.9,26.4
5,Jharkhali,05-10-2016,10.6,8.5,30.3,26.5
5,Jharkhali,06-10-2016,18.3,13.8,29.7,25.3
5,Jharkhali,07-10-2016,3.9,14.8,29.5,26
5,Jharkhali,08-10-2016,8.9,12.1,29.6,26
5,Jharkhali,09-10-2016,13.9,15.4,29.1,25.6
5,Jharkhali,10-10-2016,37.3,16.9,27.9,25.6
5,Jharkhali,11-10-2016,22,10.1,29.3,25.4
5,Jharkhali,12-10-2016,0,12.7,30.9,25.2
5,Jharkhali,13-10-2016,0,10.1,31.8,24.5
5,Jharkhali,14-10-2016,0,13.1,31.1,23.2
5,Jharkhali,15-10-2016,0,12.1,30.7,23.4
5,Jharkhali,16-10-2016,0,12.4,31.2,24
5,Jharkhali,17-10-2016,0,13,31.3,24.1
5,Jharkhali,18-10-2016,0,9.8,31.7,24.2
5,Jharkhali,19-10-2016,0,10.2,31.6,25.1
5,Jharkhali,20-10-2016,0,12.4,31.3,24.7
5,Jharkhali,21-10-2016,0,11.6,31.3,23.8
5,Jharkhali,22-10-2016,0,9.7,30.9,22.9
5,Jharkhali,23-10-2016,0,11.9,30.9,23.3
5,Jharkhali,24-10-2016,0,14.8,30.8,23
5,Jharkhali,25-10-2016,0,12,30.9,23.2
5,Jharkhali,26-10-2016,4.2,11.6,30.2,24.1
5,Jharkhali,27-10-2016,11.2,12,29.1,24.1
5,Jharkhali,28-10-2016,2.2,7.2,29.2,24.7
5,Jharkhali,29-10-2016,3.5,12.3,29.2,24.3
5,Jharkhali,30-10-2016,0.3,16.6,28.9,24.3
5,Jharkhali,31-10-2016,2.8,13.4,28,24
5,Jharkhali,01-11-2016,0.9,9.1,30.2,24
5,Jharkhali,02-11-2016,0,9.8,30.8,24.2
5,Jharkhali,03-11-2016,2.6,10.3,30.4,25.4
5,Jharkhali,04-11-2016,11.1,13.4,26.5,24.6
5,Jharkhali,05-11-2016,89.1,24.9,24.1,21.2
5,Jharkhali,06-11-2016,0,23.9,27.3,20.7
5,Jharkhali,07-11-2016,0,15.7,28,22.6
5,Jharkhali,08-11-2016,0,8.8,27.9,21.8
5,Jharkhali,09-11-2016,0,9.3,27.9,19
5,Jharkhali,10-11-2016,0,9.7,27.5,19.2
5,Jharkhali,11-11-2016,0,9.2,27.3,20.8
5,Jharkhali,12-11-2016,0,8.3,28.4,20.6
5,Jharkhali,13-11-2016,0,9,28.3,20.5
5,Jharkhali,14-11-2016,0,11.5,28.6,22
5,Jharkhali,15-11-2016,0,12.1,28,20.4
5,Jharkhali,16-11-2016,0,14.4,27.5,19.8
5,Jharkhali,17-11-2016,0,12.7,27,18.2
5,Jharkhali,18-11-2016,0,11.5,26.8,17.5
5,Jharkhali,19-11-2016,0,10.2,26.9,17.1
5,Jharkhali,20-11-2016,0,8.4,27.3,17.4
5,Jharkhali,21-11-2016,0,9.2,27.2,17.5
5,Jharkhali,22-11-2016,0,9.1,27.3,18.1
5,Jharkhali,23-11-2016,0,8,27.3,19.2
5,Jharkhali,24-11-2016,0,7.3,27.3,19.5
5,Jharkhali,25-11-2016,0,10.1,27.7,18.2
5,Jharkhali,26-11-2016,0,8.5,27.6,18.9
5,Jharkhali,27-11-2016,0,8,27.7,19.4
5,Jharkhali,28-11-2016,0,6.6,27.3,21.1
5,Jharkhali,29-11-2016,0,7.2,27.5,20.9
5,Jharkhali,30-11-2016,0,8.2,27.7,20.6
5,Jharkhali,01-12-2016,0,8.9,27.9,20.1
5,Jharkhali,02-12-2016,0,10.2,28.1,19.7
5,Jharkhali,03-12-2016,0,14.4,28.4,20.3
5,Jharkhali,04-12-2016,0,16.1,28.1,19.7
5,Jharkhali,05-12-2016,0,16.3,27.6,18.9
5,Jharkhali,06-12-2016,0,14.1,27.7,18.5
5,Jharkhali,07-12-2016,0,12.7,27.7,18
5,Jharkhali,08-12-2016,0,13.3,27.3,17.8
5,Jharkhali,09-12-2016,0,15.5,26.4,17.7
5,Jharkhali,10-12-2016,0,15.5,25.9,16.8
5,Jharkhali,11-12-2016,0,14.4,26.2,17.3
5,Jharkhali,12-12-2016,0,13.4,26.1,16.5
5,Jharkhali,13-12-2016,0,17,26,16.7
5,Jharkhali,14-12-2016,0,16.3,25.3,16.4
